"Source","Site_source","Target","Site_target","Transfers","Year","Week"
"KCH.EmergencyDept","DH","Medihome","DH","5","2016","11"
"KCH.EmergencyDept","DH","Medihome","DH","3","2016","12"
"KCH.EmergencyDept","DH","Medihome","DH","4","2016","13"
"KCH.EmergencyDept","DH","Medihome","DH","3","2016","14"
"KCH.EmergencyDept","DH","Medihome","DH","2","2016","15"
"KCH.EmergencyDept","DH","Medihome","DH","3","2016","17"
"KCH.EmergencyDept","DH","Medihome","DH","6","2016","18"
"KCH.EmergencyDept","DH","Medihome","DH","2","2016","19"
"KCH.EmergencyDept","DH","Medihome","DH","7","2016","20"
"KCH.EmergencyDept","DH","Medihome","DH","4","2016","21"
"KCH.EmergencyDept","DH","Medihome","DH","8","2016","22"
"KCH.EmergencyDept","DH","Medihome","DH","1","2016","23"
"KCH.EmergencyDept","DH","Medihome","DH","4","2016","24"
"KCH.EmergencyDept","DH","Medihome","DH","4","2016","25"
"KCH.EmergencyDept","DH","Medihome","DH","2","2016","26"
"KCH.EmergencyDept","DH","MurrayFalconer","DH","1","2014","48"
"KCH.EmergencyDept","DH","MurrayFalconer","DH","1","2014","50"
"KCH.EmergencyDept","DH","MurrayFalconer","DH","1","2014","52"
"KCH.EmergencyDept","DH","MurrayFalconer","DH","1","2015","00"
"KCH.EmergencyDept","DH","MurrayFalconer","DH","1","2015","20"
"KCH.EmergencyDept","DH","MurrayFalconer","DH","1","2015","21"
"KCH.EmergencyDept","DH","MurrayFalconer","DH","1","2015","35"
"KCH.EmergencyDept","DH","MurrayFalconer","DH","1","2015","48"
"KCH.EmergencyDept","DH","MurrayFalconer","DH","1","2016","10"
"KCH.EmergencyDept","DH","MurrayFalconer","DH","1","2016","14"
"KCH.EmergencyDept","DH","Oliver","DH","59","2014","48"
"KCH.EmergencyDept","DH","Oliver","DH","54","2014","49"
"KCH.EmergencyDept","DH","Oliver","DH","51","2014","50"
"KCH.EmergencyDept","DH","Oliver","DH","45","2014","51"
"KCH.EmergencyDept","DH","Oliver","DH","26","2014","52"
"KCH.EmergencyDept","DH","Oliver","DH","22","2015","00"
"KCH.EmergencyDept","DH","Oliver","DH","45","2015","01"
"KCH.EmergencyDept","DH","Oliver","DH","41","2015","02"
"KCH.EmergencyDept","DH","Oliver","DH","49","2015","03"
"KCH.EmergencyDept","DH","Oliver","DH","50","2015","04"
"KCH.EmergencyDept","DH","Oliver","DH","60","2015","05"
"KCH.EmergencyDept","DH","Oliver","DH","42","2015","06"
"KCH.EmergencyDept","DH","Oliver","DH","49","2015","07"
"KCH.EmergencyDept","DH","Oliver","DH","40","2015","08"
"KCH.EmergencyDept","DH","Oliver","DH","49","2015","09"
"KCH.EmergencyDept","DH","Oliver","DH","74","2015","10"
"KCH.EmergencyDept","DH","Oliver","DH","52","2015","11"
"KCH.EmergencyDept","DH","Oliver","DH","39","2015","12"
"KCH.EmergencyDept","DH","Oliver","DH","47","2015","13"
"KCH.EmergencyDept","DH","Oliver","DH","61","2015","14"
"KCH.EmergencyDept","DH","Oliver","DH","46","2015","15"
"KCH.EmergencyDept","DH","Oliver","DH","45","2015","16"
"KCH.EmergencyDept","DH","Oliver","DH","53","2015","17"
"KCH.EmergencyDept","DH","Oliver","DH","55","2015","18"
"KCH.EmergencyDept","DH","Oliver","DH","66","2015","19"
"KCH.EmergencyDept","DH","Oliver","DH","51","2015","20"
"KCH.EmergencyDept","DH","Oliver","DH","44","2015","21"
"KCH.EmergencyDept","DH","Oliver","DH","53","2015","22"
"KCH.EmergencyDept","DH","Oliver","DH","68","2015","23"
"KCH.EmergencyDept","DH","Oliver","DH","58","2015","24"
"KCH.EmergencyDept","DH","Oliver","DH","56","2015","25"
"KCH.EmergencyDept","DH","Oliver","DH","67","2015","26"
"KCH.EmergencyDept","DH","Oliver","DH","55","2015","27"
"KCH.EmergencyDept","DH","Oliver","DH","50","2015","28"
"KCH.EmergencyDept","DH","Oliver","DH","56","2015","29"
"KCH.EmergencyDept","DH","Oliver","DH","55","2015","30"
"KCH.EmergencyDept","DH","Oliver","DH","70","2015","31"
"KCH.EmergencyDept","DH","Oliver","DH","33","2015","32"
"KCH.EmergencyDept","DH","Oliver","DH","49","2015","33"
"KCH.EmergencyDept","DH","Oliver","DH","48","2015","34"
"KCH.EmergencyDept","DH","Oliver","DH","47","2015","35"
"KCH.EmergencyDept","DH","Oliver","DH","63","2015","36"
"KCH.EmergencyDept","DH","Oliver","DH","59","2015","37"
"KCH.EmergencyDept","DH","Oliver","DH","52","2015","38"
"KCH.EmergencyDept","DH","Oliver","DH","41","2015","39"
"KCH.EmergencyDept","DH","Oliver","DH","55","2015","40"
"KCH.EmergencyDept","DH","Oliver","DH","45","2015","41"
"KCH.EmergencyDept","DH","Oliver","DH","57","2015","42"
"KCH.EmergencyDept","DH","Oliver","DH","47","2015","43"
"KCH.EmergencyDept","DH","Oliver","DH","63","2015","44"
"KCH.EmergencyDept","DH","Oliver","DH","56","2015","45"
"KCH.EmergencyDept","DH","Oliver","DH","47","2015","46"
"KCH.EmergencyDept","DH","Oliver","DH","47","2015","47"
"KCH.EmergencyDept","DH","Oliver","DH","60","2015","48"
"KCH.EmergencyDept","DH","Oliver","DH","51","2015","49"
"KCH.EmergencyDept","DH","Oliver","DH","41","2015","50"
"KCH.EmergencyDept","DH","Oliver","DH","7","2015","51"
"KCH.EmergencyDept","DH","Oliver","DH","1","2015","52"
"KCH.EmergencyDept","DH","Oliver","DH","3","2016","00"
"KCH.EmergencyDept","DH","Oliver","DH","8","2016","01"
"KCH.EmergencyDept","DH","Oliver","DH","8","2016","02"
"KCH.EmergencyDept","DH","Oliver","DH","5","2016","03"
"KCH.EmergencyDept","DH","Oliver","DH","7","2016","04"
"KCH.EmergencyDept","DH","Oliver","DH","4","2016","05"
"KCH.EmergencyDept","DH","Oliver","DH","7","2016","06"
"KCH.EmergencyDept","DH","Oliver","DH","6","2016","07"
"KCH.EmergencyDept","DH","Oliver","DH","10","2016","08"
"KCH.EmergencyDept","DH","Oliver","DH","10","2016","09"
"KCH.EmergencyDept","DH","Oliver","DH","7","2016","10"
"KCH.EmergencyDept","DH","Oliver","DH","5","2016","11"
"KCH.EmergencyDept","DH","Oliver","DH","6","2016","12"
"KCH.EmergencyDept","DH","Oliver","DH","5","2016","13"
"KCH.EmergencyDept","DH","Oliver","DH","5","2016","14"
"KCH.EmergencyDept","DH","Oliver","DH","7","2016","15"
"KCH.EmergencyDept","DH","Oliver","DH","9","2016","16"
"KCH.EmergencyDept","DH","Oliver","DH","7","2016","17"
"KCH.EmergencyDept","DH","Oliver","DH","3","2016","18"
"KCH.EmergencyDept","DH","Oliver","DH","10","2016","19"
"KCH.EmergencyDept","DH","Oliver","DH","7","2016","20"
"KCH.EmergencyDept","DH","Oliver","DH","8","2016","21"
"KCH.EmergencyDept","DH","Oliver","DH","12","2016","22"
"KCH.EmergencyDept","DH","Oliver","DH","7","2016","23"
"KCH.EmergencyDept","DH","Oliver","DH","3","2016","24"
"KCH.EmergencyDept","DH","Oliver","DH","12","2016","25"
"KCH.EmergencyDept","DH","Oliver","DH","4","2016","26"
"KCH.EmergencyDept","DH","Ontario.ORP.","Orpington","1","2014","52"
"KCH.EmergencyDept","DH","Ontario.ORP.","Orpington","1","2015","04"
"KCH.EmergencyDept","DH","Ontario.ORP.","Orpington","1","2015","26"
"KCH.EmergencyDept","DH","Ontario.ORP.","Orpington","1","2015","32"
"KCH.EmergencyDept","DH","Ontario.ORP.","Orpington","1","2015","37"
"KCH.EmergencyDept","DH","Ontario.ORP.","Orpington","1","2015","43"
"KCH.EmergencyDept","DH","RDLawrence","DH","51","2014","48"
"KCH.EmergencyDept","DH","RDLawrence","DH","47","2014","49"
"KCH.EmergencyDept","DH","RDLawrence","DH","48","2014","50"
"KCH.EmergencyDept","DH","RDLawrence","DH","48","2014","51"
"KCH.EmergencyDept","DH","RDLawrence","DH","21","2014","52"
"KCH.EmergencyDept","DH","RDLawrence","DH","24","2015","00"
"KCH.EmergencyDept","DH","RDLawrence","DH","45","2015","01"
"KCH.EmergencyDept","DH","RDLawrence","DH","53","2015","02"
"KCH.EmergencyDept","DH","RDLawrence","DH","40","2015","03"
"KCH.EmergencyDept","DH","RDLawrence","DH","58","2015","04"
"KCH.EmergencyDept","DH","RDLawrence","DH","46","2015","05"
"KCH.EmergencyDept","DH","RDLawrence","DH","50","2015","06"
"KCH.EmergencyDept","DH","RDLawrence","DH","34","2015","07"
"KCH.EmergencyDept","DH","RDLawrence","DH","50","2015","08"
"KCH.EmergencyDept","DH","RDLawrence","DH","60","2015","09"
"KCH.EmergencyDept","DH","RDLawrence","DH","62","2015","10"
"KCH.EmergencyDept","DH","RDLawrence","DH","59","2015","11"
"KCH.EmergencyDept","DH","RDLawrence","DH","35","2015","12"
"KCH.EmergencyDept","DH","RDLawrence","DH","46","2015","13"
"KCH.EmergencyDept","DH","RDLawrence","DH","39","2015","14"
"KCH.EmergencyDept","DH","RDLawrence","DH","32","2015","15"
"KCH.EmergencyDept","DH","RDLawrence","DH","63","2015","16"
"KCH.EmergencyDept","DH","RDLawrence","DH","49","2015","17"
"KCH.EmergencyDept","DH","RDLawrence","DH","48","2015","18"
"KCH.EmergencyDept","DH","RDLawrence","DH","47","2015","19"
"KCH.EmergencyDept","DH","RDLawrence","DH","40","2015","20"
"KCH.EmergencyDept","DH","RDLawrence","DH","48","2015","21"
"KCH.EmergencyDept","DH","RDLawrence","DH","54","2015","22"
"KCH.EmergencyDept","DH","RDLawrence","DH","62","2015","23"
"KCH.EmergencyDept","DH","RDLawrence","DH","52","2015","24"
"KCH.EmergencyDept","DH","RDLawrence","DH","55","2015","25"
"KCH.EmergencyDept","DH","RDLawrence","DH","56","2015","26"
"KCH.EmergencyDept","DH","RDLawrence","DH","51","2015","27"
"KCH.EmergencyDept","DH","RDLawrence","DH","43","2015","28"
"KCH.EmergencyDept","DH","RDLawrence","DH","45","2015","29"
"KCH.EmergencyDept","DH","RDLawrence","DH","59","2015","30"
"KCH.EmergencyDept","DH","RDLawrence","DH","57","2015","31"
"KCH.EmergencyDept","DH","RDLawrence","DH","54","2015","32"
"KCH.EmergencyDept","DH","RDLawrence","DH","58","2015","33"
"KCH.EmergencyDept","DH","RDLawrence","DH","54","2015","34"
"KCH.EmergencyDept","DH","RDLawrence","DH","49","2015","35"
"KCH.EmergencyDept","DH","RDLawrence","DH","52","2015","36"
"KCH.EmergencyDept","DH","RDLawrence","DH","48","2015","37"
"KCH.EmergencyDept","DH","RDLawrence","DH","58","2015","38"
"KCH.EmergencyDept","DH","RDLawrence","DH","41","2015","39"
"KCH.EmergencyDept","DH","RDLawrence","DH","45","2015","40"
"KCH.EmergencyDept","DH","RDLawrence","DH","48","2015","41"
"KCH.EmergencyDept","DH","RDLawrence","DH","57","2015","42"
"KCH.EmergencyDept","DH","RDLawrence","DH","65","2015","43"
"KCH.EmergencyDept","DH","RDLawrence","DH","62","2015","44"
"KCH.EmergencyDept","DH","RDLawrence","DH","50","2015","45"
"KCH.EmergencyDept","DH","RDLawrence","DH","60","2015","46"
"KCH.EmergencyDept","DH","RDLawrence","DH","61","2015","47"
"KCH.EmergencyDept","DH","RDLawrence","DH","52","2015","48"
"KCH.EmergencyDept","DH","RDLawrence","DH","58","2015","49"
"KCH.EmergencyDept","DH","RDLawrence","DH","50","2015","50"
"KCH.EmergencyDept","DH","RDLawrence","DH","50","2015","51"
"KCH.EmergencyDept","DH","RDLawrence","DH","21","2015","52"
"KCH.EmergencyDept","DH","RDLawrence","DH","16","2016","00"
"KCH.EmergencyDept","DH","RDLawrence","DH","30","2016","01"
"KCH.EmergencyDept","DH","RDLawrence","DH","27","2016","02"
"KCH.EmergencyDept","DH","RDLawrence","DH","20","2016","03"
"KCH.EmergencyDept","DH","RDLawrence","DH","25","2016","04"
"KCH.EmergencyDept","DH","RDLawrence","DH","34","2016","05"
"KCH.EmergencyDept","DH","RDLawrence","DH","29","2016","06"
"KCH.EmergencyDept","DH","RDLawrence","DH","41","2016","07"
"KCH.EmergencyDept","DH","RDLawrence","DH","40","2016","08"
"KCH.EmergencyDept","DH","RDLawrence","DH","27","2016","09"
"KCH.EmergencyDept","DH","RDLawrence","DH","29","2016","10"
"KCH.EmergencyDept","DH","RDLawrence","DH","27","2016","11"
"KCH.EmergencyDept","DH","RDLawrence","DH","45","2016","12"
"KCH.EmergencyDept","DH","RDLawrence","DH","57","2016","13"
"KCH.EmergencyDept","DH","RDLawrence","DH","63","2016","14"
"KCH.EmergencyDept","DH","RDLawrence","DH","69","2016","15"
"KCH.EmergencyDept","DH","RDLawrence","DH","65","2016","16"
"KCH.EmergencyDept","DH","RDLawrence","DH","54","2016","17"
"KCH.EmergencyDept","DH","RDLawrence","DH","63","2016","18"
"KCH.EmergencyDept","DH","RDLawrence","DH","68","2016","19"
"KCH.EmergencyDept","DH","RDLawrence","DH","58","2016","20"
"KCH.EmergencyDept","DH","RDLawrence","DH","54","2016","21"
"KCH.EmergencyDept","DH","RDLawrence","DH","62","2016","22"
"KCH.EmergencyDept","DH","RDLawrence","DH","57","2016","23"
"KCH.EmergencyDept","DH","RDLawrence","DH","59","2016","24"
"KCH.EmergencyDept","DH","RDLawrence","DH","53","2016","25"
"KCH.EmergencyDept","DH","RDLawrence","DH","23","2016","26"
"KCH.EmergencyDept","DH","RecoveryWard1","PRUH","1","2015","26"
"KCH.EmergencyDept","DH","SamOram","DH","8","2014","48"
"KCH.EmergencyDept","DH","SamOram","DH","6","2014","49"
"KCH.EmergencyDept","DH","SamOram","DH","5","2014","50"
"KCH.EmergencyDept","DH","SamOram","DH","8","2014","51"
"KCH.EmergencyDept","DH","SamOram","DH","1","2014","52"
"KCH.EmergencyDept","DH","SamOram","DH","2","2015","00"
"KCH.EmergencyDept","DH","SamOram","DH","9","2015","01"
"KCH.EmergencyDept","DH","SamOram","DH","4","2015","02"
"KCH.EmergencyDept","DH","SamOram","DH","7","2015","03"
"KCH.EmergencyDept","DH","SamOram","DH","5","2015","04"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","05"
"KCH.EmergencyDept","DH","SamOram","DH","6","2015","06"
"KCH.EmergencyDept","DH","SamOram","DH","1","2015","07"
"KCH.EmergencyDept","DH","SamOram","DH","4","2015","08"
"KCH.EmergencyDept","DH","SamOram","DH","6","2015","09"
"KCH.EmergencyDept","DH","SamOram","DH","8","2015","10"
"KCH.EmergencyDept","DH","SamOram","DH","4","2015","11"
"KCH.EmergencyDept","DH","SamOram","DH","7","2015","12"
"KCH.EmergencyDept","DH","SamOram","DH","6","2015","13"
"KCH.EmergencyDept","DH","SamOram","DH","2","2015","14"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","15"
"KCH.EmergencyDept","DH","SamOram","DH","4","2015","16"
"KCH.EmergencyDept","DH","SamOram","DH","5","2015","17"
"KCH.EmergencyDept","DH","SamOram","DH","6","2015","18"
"KCH.EmergencyDept","DH","SamOram","DH","10","2015","19"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","20"
"KCH.EmergencyDept","DH","SamOram","DH","5","2015","21"
"KCH.EmergencyDept","DH","SamOram","DH","9","2015","22"
"KCH.EmergencyDept","DH","SamOram","DH","4","2015","23"
"KCH.EmergencyDept","DH","SamOram","DH","4","2015","24"
"KCH.EmergencyDept","DH","SamOram","DH","5","2015","25"
"KCH.EmergencyDept","DH","SamOram","DH","6","2015","26"
"KCH.EmergencyDept","DH","SamOram","DH","1","2015","27"
"KCH.EmergencyDept","DH","SamOram","DH","6","2015","28"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","29"
"KCH.EmergencyDept","DH","SamOram","DH","2","2015","30"
"KCH.EmergencyDept","DH","SamOram","DH","2","2015","31"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","32"
"KCH.EmergencyDept","DH","SamOram","DH","4","2015","33"
"KCH.EmergencyDept","DH","SamOram","DH","1","2015","34"
"KCH.EmergencyDept","DH","SamOram","DH","1","2015","35"
"KCH.EmergencyDept","DH","SamOram","DH","2","2015","36"
"KCH.EmergencyDept","DH","SamOram","DH","4","2015","37"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","38"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","39"
"KCH.EmergencyDept","DH","SamOram","DH","6","2015","40"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","41"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","42"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","44"
"KCH.EmergencyDept","DH","SamOram","DH","1","2015","45"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","46"
"KCH.EmergencyDept","DH","SamOram","DH","2","2015","47"
"KCH.EmergencyDept","DH","SamOram","DH","6","2015","48"
"KCH.EmergencyDept","DH","SamOram","DH","4","2015","49"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","50"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","51"
"KCH.EmergencyDept","DH","SamOram","DH","3","2015","52"
"KCH.EmergencyDept","DH","SamOram","DH","1","2016","00"
"KCH.EmergencyDept","DH","SamOram","DH","1","2016","01"
"KCH.EmergencyDept","DH","SamOram","DH","5","2016","02"
"KCH.EmergencyDept","DH","SamOram","DH","6","2016","03"
"KCH.EmergencyDept","DH","SamOram","DH","2","2016","04"
"KCH.EmergencyDept","DH","SamOram","DH","3","2016","05"
"KCH.EmergencyDept","DH","SamOram","DH","3","2016","06"
"KCH.EmergencyDept","DH","SamOram","DH","1","2016","07"
"KCH.EmergencyDept","DH","SamOram","DH","6","2016","08"
"KCH.EmergencyDept","DH","SamOram","DH","5","2016","09"
"KCH.EmergencyDept","DH","SamOram","DH","3","2016","10"
"KCH.EmergencyDept","DH","SamOram","DH","2","2016","11"
"KCH.EmergencyDept","DH","SamOram","DH","7","2016","12"
"KCH.EmergencyDept","DH","SamOram","DH","7","2016","13"
"KCH.EmergencyDept","DH","SamOram","DH","3","2016","14"
"KCH.EmergencyDept","DH","SamOram","DH","3","2016","15"
"KCH.EmergencyDept","DH","SamOram","DH","3","2016","16"
"KCH.EmergencyDept","DH","SamOram","DH","4","2016","17"
"KCH.EmergencyDept","DH","SamOram","DH","3","2016","18"
"KCH.EmergencyDept","DH","SamOram","DH","1","2016","19"
"KCH.EmergencyDept","DH","SamOram","DH","2","2016","20"
"KCH.EmergencyDept","DH","SamOram","DH","3","2016","21"
"KCH.EmergencyDept","DH","SamOram","DH","1","2016","22"
"KCH.EmergencyDept","DH","SamOram","DH","7","2016","23"
"KCH.EmergencyDept","DH","SamOram","DH","2","2016","24"
"KCH.EmergencyDept","DH","SamOram","DH","6","2016","25"
"KCH.EmergencyDept","DH","SamOram","DH","1","2016","26"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2014","48"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","7","2014","49"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2014","50"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","8","2014","51"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2014","52"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","10","2015","00"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","6","2015","01"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2015","02"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2015","03"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2015","04"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2015","05"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2015","06"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2015","07"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","6","2015","08"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2015","09"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","2","2015","11"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2015","12"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","1","2015","13"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2015","14"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","7","2015","15"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","6","2015","16"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2015","17"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","6","2015","18"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","6","2015","19"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","7","2015","20"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2015","21"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","6","2015","22"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2015","23"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2015","24"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","6","2015","25"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","9","2015","26"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","6","2015","27"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2015","28"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2015","29"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","2","2015","30"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","7","2015","31"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","2","2015","32"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","11","2015","33"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2015","34"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2015","35"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","1","2015","36"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2015","37"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2015","38"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2015","39"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2015","40"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2015","41"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2015","42"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2015","43"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","8","2015","44"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2015","45"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2015","46"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","2","2015","47"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2015","48"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2015","49"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","7","2015","50"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2015","51"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2015","52"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","2","2016","00"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","6","2016","01"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2016","02"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2016","03"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2016","04"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","2","2016","05"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2016","06"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","7","2016","07"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","6","2016","08"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","8","2016","09"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2016","10"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","6","2016","11"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","8","2016","12"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","7","2016","13"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","6","2016","14"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","9","2016","15"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2016","16"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","7","2016","17"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2016","18"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2016","19"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","7","2016","20"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","5","2016","21"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","4","2016","22"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2016","23"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","2","2016","24"
"KCH.EmergencyDept","DH","SurgicalCriticalCareUnit","DH","3","2016","25"
"KCH.EmergencyDept","DH","SurgicalWard3.SAU.","PRUH","1","2015","51"
"KCH.EmergencyDept","DH","SurgicalWard3.SAU.","PRUH","1","2016","01"
"KCH.EmergencyDept","DH","SurgicalWard4","PRUH","1","2015","05"
"KCH.EmergencyDept","DH","SurgicalWard4","PRUH","1","2015","06"
"KCH.EmergencyDept","DH","SurgicalWard4","PRUH","1","2015","38"
"KCH.EmergencyDept","DH","SurgicalWard5","PRUH","1","2016","06"
"KCH.EmergencyDept","DH","SurgicalWard6","PRUH","1","2015","27"
"KCH.EmergencyDept","DH","SurgicalWard6","PRUH","1","2015","36"
"KCH.EmergencyDept","DH","SurgicalWard6","PRUH","1","2015","48"
"KCH.EmergencyDept","DH","SurgicalWard6","PRUH","1","2015","50"
"KCH.EmergencyDept","DH","SurgicalWard6","PRUH","1","2016","04"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","14","2014","48"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","28","2014","49"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","20","2014","50"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","20","2014","51"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","9","2014","52"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","11","2015","00"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","18","2015","01"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","15","2015","02"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","22","2015","03"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","22","2015","04"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","28","2015","05"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","19","2015","06"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","33","2015","07"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","32","2015","08"
"KCH.EmergencyDept","DH","TheFriendsStrokeUnit","DH","24","2015","09"
